lati,longi,MAT,mTCM,ART,PSN,TOPO,DEMSTD,languages,endemic.languages,Sino.Tibetan,Altaic,Austronesian,Austroasiatic,PD,NRI,river123,river4,river5,river_all,broad.leave,shrub,grassland,agricultural,coniferous,forest,veg_rich,veg_SN
41.086,117.276,6.756028,-17.483934,44.940274,117.656197,1009,154.038,1,0,1,0,0,0,0,NA,64.0765,0,95.6918,159.7683,68.4525,1692.892,0,738.6545,0,68.4525,3,1.037285827
41.0117,117.884,7.563555,-16.615526,44.718091,117.095284,1425,184.359,1,0,1,0,0,0,0,NA,84.2309,0,109.6332,193.8641,214.5701,988.178,0,1297.2465,0,214.5701,3,1.130465439
40.9338,118.49,7.249903,-16.777231,44.242169,116.505089,1150,178.97,1,0,1,0,0,0,0,NA,3.0557,0,133.6415,136.6972,99.4287,1617.6,0,782.9744521,0,99.4287,3,1.061385578
40.8524,119.095,7.291309,-16.673804,43.915247,117.860161,877,138.157,2,0,1,1,0,0,6,1.04949635,0,0,62.6318,62.6318,182.14133,1975.18,0,342.6761,0,182.14133,3,1.002056292
40.7675,119.698,7.507272,-16.287962,43.577408,117.795479,829,137.45,2,0,1,1,0,0,6,1.04949635,0,77.9569,10.4535,88.4104,558.16067,1268.32,0,673.52198,0,558.16067,3,1.184743611
40.679,120.299,8.33593,-15.022128,42.890799,116.228333,644,106.853,2,0,1,1,0,0,6,1.04949635,0,0,109.7125,109.7125,196.806022,1480.86,0,818.65,0,196.806022,3,1.109528503
40.2907,122.686,7.459505,-15.331764,41.76723,98.86142,969,186.252,2,0,1,0,0,0,5,1.470434586,0,0,137.4948,137.4948,1371.454861,728.40512,0,304.4881405,95.65156,1467.106421,4,1.2024739
40.1851,123.278,8.00253,-14.312012,41.36033,98.676491,802,118.825,2,0,1,0,0,0,5,1.470434586,0,0,148.2874,148.2874,300.50443,1406.6845,0,675.684,117.1265,417.63093,4,1.204876994
40.0761,123.867,8.440868,-13.533783,41.134155,99.695107,613,85.0781,2,0,1,0,0,0,5,1.470434586,0,0,65.8903,65.8903,343.5714,628.9599,0,1193.029,247.7611,591.3325,4,1.257393
37.7673,75.0075,-2.169041,-22.731485,40.861798,52.821125,2601,711.574,4,1,1,1,0,0,15,-0.175303074,0,0,33.3397,33.3397,0,0,0,0,0,0,0,0
37.9384,75.5505,-1.697617,-22.745862,41.582474,59.49398,3088,603.43,6,2,1,2,0,0,19,-0.147934165,0,0,70.0488,70.0488,0,0,75.9121,0,0,0,1,0.123832932
38.1066,76.0965,2.566803,-19.338815,42.730005,70.037025,3239,569.246,6,2,1,2,0,0,19,-0.147934165,22.4544,0,45.5792,68.0336,0,0,111.88894,0,0,0,1,0.165236228
38.2719,76.6454,8.845619,-13.998318,43.769357,63.140858,2520,555.025,7,2,1,3,0,0,20,0.433114725,3.9983,0,0,3.9983,0,0,134.752,112.173,122.902,122.902,3,0.494260369
38.4341,77.1972,12.203502,-11.273383,44.472623,64.370468,168,32.8896,6,2,1,3,0,0,19,1.057348917,72.4538,18.3946,0,90.8484,0,0,93.32038,2065.44,0,0,2,0.764263495
38.5934,77.7519,12.221413,-11.676487,44.929184,69.430779,55,10.6263,6,2,1,3,0,0,19,1.057348917,12.0168,52.9018,0,64.9186,0,0,271.851,340.559,0,0,2,0.599830083
38.7497,78.3095,12.260913,-11.983926,45.280923,73.322227,83,15.1456,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
38.9028,78.8698,12.235858,-12.246201,45.505939,74.113235,218,25.617,5,2,1,2,0,0,18,0.163228096,0,0,0,0,0,0,0,0,0,0,0,0
39.0529,79.433,12.186575,-12.477114,45.714255,77.50238,188,22.6048,5,2,1,2,0,0,18,0.163228096,0,0,0,0,0,0,0,0,0,0,0,0
39.1999,79.9988,11.98013,-12.914214,46.07525,91.618622,68,12.2857,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
39.3437,80.5674,11.792177,-13.477431,46.67478,93.868034,58,10.9647,3,1,1,1,0,0,9,1.504551558,23.3017,0,0,23.3017,162.347,0,0,0,0,162.347,1,0.214877415
39.4844,81.1386,11.641333,-14.064511,47.386447,91.245956,58,11.5871,3,1,1,1,0,0,9,1.504551558,91.7796,0,0,91.7796,406.439,0,0,0,0,406.439,1,0.383642794
39.6218,81.7125,11.604774,-14.477847,48.014795,90.792641,64,12.5502,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
39.7561,82.2889,11.711664,-14.629147,48.480807,88.851166,82,13.7768,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
39.887,82.8679,11.838251,-14.665135,48.811368,89.348656,97,17.0074,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
40.0148,83.4493,11.890289,-14.61188,48.85679,90.546959,116,20.3018,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
40.1392,84.0331,11.84427,-14.503099,48.656812,88.692818,113,23.0656,3,1,1,1,0,0,9,1.504551558,0,0,0,0,196.676,0,0,0,0,196.676,1,0.244540927
40.2603,84.6194,11.824454,-14.273975,48.309354,89.74073,126,22.5864,3,1,1,1,0,0,9,1.504551558,0,0,0,0,822.53,0,0,0,0,822.53,1,0.538708608
40.3781,85.208,11.792805,-13.995351,47.886807,92.689186,141,26.1383,3,1,1,1,0,0,9,1.504551558,0,0,0,0,1438.55,0,0,0,0,1438.55,1,0.642658317
40.4925,85.7988,11.81769,-13.793858,47.639908,94.086128,155,30.6554,2,0,1,1,0,0,8,0.108771826,0,0,0,0,688.018,0,0,0,0,688.018,1,0.499523201
40.6035,86.3919,11.770982,-13.916875,47.822702,94.221413,141,28.0957,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
40.7111,86.9871,11.568533,-14.563397,48.593381,92.93721,130,23.9119,2,0,1,1,0,0,8,0.108771826,60.7967,0,0,60.7967,353.225,282.499,0,0,0,353.225,2,0.61016837
40.8153,87.5845,11.256303,-15.475346,49.665872,92.836288,141,11.4603,2,0,1,1,0,0,8,0.108771826,91.0458,63.8785,0,154.9243,181.162,1050.45,247.888,0,0,181.162,3,0.925167821
40.916,88.1839,10.261038,-16.093814,49.520474,93.805191,1012,192.337,2,0,1,1,0,0,8,0.108771826,0,58.9597,0,58.9597,0,739.894,0,0,0,0,1,0.515255781
41.0133,88.7853,9.669983,-16.293246,49.350037,87.563057,550,85.3341,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,498.608,0,0,0,0,1,0.427257537
41.1071,89.3887,8.812252,-16.739319,48.900726,88.803528,966,174.645,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,1065.11,0,0,0,0,1,0.590862044
41.1974,89.9939,8.346565,-16.979176,48.604266,89.550735,768,153.559,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,9.25849,0,0,0,0,1,0.022328678
41.2841,90.6009,9.668948,-16.104504,49.438351,85.998795,660,112.497,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.3674,91.2097,10.353922,-15.70219,49.866193,86.949226,490,104.877,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.4471,91.8201,9.932773,-16.005019,49.584131,84.694115,552,105.382,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.5232,92.4322,9.317458,-16.44283,49.252972,83.888008,381,69.2729,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.5957,93.0458,9.011063,-16.656465,49.138745,76.953308,275,53.8652,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.6646,93.6609,8.695117,-16.720656,48.788776,78.414795,351,79.1237,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.7299,94.2773,7.836375,-16.952019,47.806686,86.920944,537,121.682,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.7916,94.8951,6.177004,-17.698187,46.322781,90.306297,824,162.885,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,29.9119,0,0,0,0,1,0.058979794
41.8496,95.5142,4.212694,-18.831067,44.980817,97.792412,1119,151.42,3,0,1,2,0,0,10,1.068200595,0,0,0,0,0,37.3976,600.638,0,0,0,2,0.523099067
41.904,96.1345,3.063363,-19.637422,44.489398,99.956886,694,84.6675,3,0,1,2,0,0,10,1.068200595,0,0,0,0,0,0,2031.21,0,0,0,1,0.680986768
41.9547,96.7558,4.001593,-19.149631,45.457977,104.347916,538,91.5696,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,361.503,0,0,0,1,0.35691779
42.0018,97.3782,5.087922,-18.558345,46.28324,103.945793,547,112.684,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.0452,98.0016,5.622934,-18.292949,46.59682,102.92308,394,76.6144,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.0849,98.6258,6.161058,-18.075201,47.046606,104.608208,517,111.084,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.1208,99.2509,7.257011,-17.628683,48.126099,102.916489,546,126.405,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.1531,99.8767,8.120271,-17.40742,49.251611,106.015411,291,49.2412,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.1817,100.503,8.416425,-17.649799,50.219864,116.929367,74,18.0833,2,0,1,1,0,0,6,1.04949635,81.5537,0,0,81.5537,0,464.168,0,0,0,0,1,0.409959456
42.2066,101.13,8.61864,-17.87596,51.053433,118.016106,96,16.268,2,0,1,1,0,0,6,1.04949635,105.0389,0,0,105.0389,233.459,919.136,0,0,0,233.459,2,0.751760862
42.2277,101.758,8.281367,-18.033038,50.823514,104.311066,362,66.0883,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.2623,106.786,7.038013,-18.021468,48.510165,105.805832,298,74.5805,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.2498,107.414,5.658131,-19.092484,47.898715,109.183197,391,95.5596,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,644.155,0,0,0,1,0.482604643
42.2336,108.042,5.074463,-19.798213,47.953769,111.290337,261,52.7005,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,1531.58,0,0,0,1,0.650031235
42.2137,108.67,4.832793,-20.182069,48.109378,111.442894,447,90.9072,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,991.0763,0,0,0,1,0.575042206
42.19,109.297,4.766224,-20.218321,48.066342,108.947617,409,96.7873,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,1607.859,0,0,0,1,0.656389211
42.1626,109.924,4.886564,-20.225189,48.238437,106.756165,490,113.077,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2500.0029,0,0,0,1,0.691594443
42.1315,110.55,4.797581,-21.037737,49.315109,106.656784,386,92.331,2,0,1,1,0,0,6,1.04949635,0,0,64.7195,64.7195,0,0,2500.0002,0,0,0,1,0.691584453
42.0967,111.175,4.253974,-22.127188,50.210013,108.474731,464,87.1172,2,0,1,1,0,0,6,1.04949635,0,24.5002,0,24.5002,0,0,2499.99772,0,0,0,1,0.691574437
42.0582,111.8,3.444408,-22.795108,50.034055,109.263832,391,89.6754,2,0,1,1,0,0,6,1.04949635,0,30.1851,0,30.1851,0,0,2500.003434,0,0,0,1,0.691564485
42.016,112.423,3.287619,-22.298955,48.961646,108.019012,513,115.111,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2500,0,0,0,1,0.691554403
41.9701,113.046,3.339848,-21.34706,47.380457,106.493454,461,90.4393,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2500,0,0,0,1,0.69154433
41.9206,113.668,2.985626,-20.853284,45.654092,105.189911,361,60.4395,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2500,0,0,0,1,0.69153423
41.8674,114.288,3.219128,-20.427037,45.121439,103.102188,362,58.4075,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2305.68,194.325,0,0,2,0.82033868
41.8105,114.908,3.151193,-20.773975,45.593011,99.541985,369,49.6166,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2287.301,212.69803,0,0,2,0.828701664
41.75,115.526,2.626445,-21.707143,46.128238,98.879356,383,62.6196,2,0,1,1,0,0,6,1.04949635,40.5476,0,0,40.5476,0,0,1915.673,584.3308607,0,0,2,0.947794817
41.6858,116.143,1.662664,-22.955011,46.285938,102.35231,1120,145.275,2,0,1,1,0,0,6,1.04949635,30.7175,0,0,30.7175,340.1295,0,1796.253,363.61771,0,340.1295,3,1.063466563
41.618,116.758,3.210215,-21.522728,46.199976,108.803589,1024,198.572,1,0,1,0,0,0,0,NA,79.8686,0,81.1638,161.0324,162.1242,1027.56,891.617,418.6999,0,162.1242,4,1.261510668
41.5467,117.372,4.754988,-19.54693,45.446692,111.907433,1116,180.872,1,0,1,0,0,0,0,NA,56.3561,0,58.0026,114.3587,186.7176,1730.86,0,582.418,0,186.7176,3,1.062551926
41.4717,117.985,5.582505,-18.438708,44.919678,111.837532,1280,233.085,2,0,1,1,0,0,6,1.04949635,0,0,136.9693,136.9693,139.8948,1606.298,0,753.8024,0,139.8948,3,1.071575866
41.3932,118.596,5.265865,-18.662476,44.575336,111.04808,1245,264.676,2,0,1,1,0,0,6,1.04949635,64.4074,0,38.0197,102.4271,89.0588,1707.912,419.093,283.9384,0,89.0588,4,1.127290774
41.3111,119.205,6.909213,-17.44496,44.958289,114.883812,878,136.796,2,0,1,1,0,0,6,1.04949635,23.786,0,0.3443,24.1303,0,1630.84,366.466,502.697,0,0,3,1.107018523
41.2254,119.813,7.514193,-17.276756,45.336206,118.564087,703,133.157,2,0,1,1,0,0,6,1.04949635,0,69.3411,0,69.3411,0,1635.3,0,864.704216,0,0,2,0.994981031
41.1363,120.419,7.85985,-16.813206,44.904031,118.216804,750,139.403,2,0,1,1,0,0,6,1.04949635,0,0,136.0385,136.0385,39.2414,1669.43,0,791.3245,0,39.2414,3,1.020381875
41.0436,121.023,9.007908,-14.275735,42.674765,112.384888,741,78.3118,2,0,1,1,0,0,6,1.04949635,0,12.326,143.3585,155.6845,0,610.118,24.548,1538.52,0,0,3,0.968966925
40.9474,121.625,9.328976,-13.950366,42.727148,105.384827,38,4.47693,1,0,1,0,0,0,0,NA,58.7298,91.9819,11.1617,161.8734,0,0,740.254,460.89,0,0,2,0.80933681
40.8478,122.225,9.079893,-14.593233,43.272086,99.482452,73,3.32525,2,0,1,0,0,0,5,1.470434586,0,176.0775,10.906,186.9835,0,0,341.469,1863.87,0,0,2,0.875089398
40.7447,122.823,8.082762,-15.526453,43.194336,98.629227,836,139.861,2,0,1,0,0,0,5,1.470434586,0,0,70.0663,70.0663,63.934914,1216.258,0,1061.0559,158.7489,222.683814,4,1.153701274
40.6382,123.419,6.70749,-16.832422,43.335593,99.644547,1056,147.595,2,0,1,0,0,0,5,1.470434586,0,0,113.6973,113.6973,767.8683,1225.024,0,507.1074,0,767.8683,3,1.178346435
40.5282,124.012,7.181583,-16.413019,43.462799,103.671471,1019,137.793,2,0,1,0,0,0,5,1.470434586,0,0,126.8832,126.8832,729.6367,998.267105,0,772.0969,0,729.6367,3,1.203232319
40.4149,124.604,7.646798,-16.243643,43.492816,107.773819,576,113.237,2,0,1,0,0,0,5,1.470434586,51.5885,0,109.9431,161.5316,90.9973,1069.316,0,705.3562,0,90.9973,3,1.004469419
38.3696,75.3347,-6.0534,-26.820956,41.063559,53.259739,4335,649.886,6,2,1,2,0,0,19,-0.147934165,0,0,67.3554,67.3554,0,0,0,0,0,0,0,0
38.5391,75.884,1.560566,-20.394742,42.645197,66.28994,3692,806.786,6,2,1,2,0,0,19,-0.147934165,0,0,87.1857,87.1857,0,0,131.128,0,0,0,1,0.181739535
38.7057,76.4362,11.738157,-11.456995,43.998813,45.948738,1489,253.8,7,2,1,3,0,0,20,0.433114725,0,0,22.766,22.766,0,0,910.1453,112.853,109.2547,109.2547,3,0.779514864
38.8693,76.9913,12.380166,-11.283589,44.5854,51.083565,75,14.9416,5,2,1,2,0,0,16,0.982533209,0,0,0,0,0,0,551.301,86.8602,0,0,2,0.551319849
39.0299,77.5495,12.161967,-11.870045,45.034821,59.351982,44,7.756,5,2,1,2,0,0,16,0.982533209,80.9564,41.8533,0,122.8097,0,414.223,675.7142,587.904718,0,0,3,1.06255356
39.1874,78.1105,12.189462,-12.214744,45.480475,73.378471,59,9.63911,3,1,1,1,0,0,9,1.504551558,64.3879,34.6817,0,99.0696,65.8292,455.889,256.393,219.221,0,65.8292,4,0.892204485
39.3418,78.6744,12.274058,-12.466417,45.90145,83.981773,112,14.5847,3,1,1,1,0,0,9,1.504551558,63.6442,0,0,63.6442,185.317,5.69559,0,0,0,185.317,2,0.244475191
39.4931,79.2411,12.146741,-12.671468,45.952463,83.110199,564,33.8021,3,1,1,1,0,0,9,1.504551558,62.6861,0,0,62.6861,411.528,0.493518,0,0,0,411.528,2,0.382217125
39.6412,79.8106,11.889774,-13.094217,46.183545,81.976669,107,21.8684,3,1,1,1,0,0,9,1.504551558,0,0,0,0,21.3103,0,0,0,0,21.3103,1,0.044066104
39.7862,80.3829,11.643101,-13.713651,46.743991,93.504448,80,16.3308,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
39.928,80.9579,11.402592,-14.417531,47.475705,88.698273,58,11.1122,3,1,1,1,0,0,9,1.504551558,174.4088,0,0,174.4088,890.986,40.0457,0,0,0,890.986,2,0.603539261
40.0666,81.5355,11.404061,-14.76761,48.048734,92.336205,63,11.2871,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
40.202,82.1158,11.653576,-14.734161,48.429984,96.439667,64,12.3772,3,1,1,1,0,0,9,1.504551558,0,0,0,0,673.451,0,0,0,0,673.451,1,0.489275769
40.334,82.6987,11.932663,-14.577612,48.66312,92.73835,59,11.9931,2,0,1,1,0,0,8,0.108771826,0,0,0,0,1560.79,0,0,0,0,1560.79,1,0.650622061
40.4628,83.2841,12.052751,-14.4674,48.723013,88.60186,60,9.40205,2,0,1,1,0,0,8,0.108771826,0,0,0,0,2246.55,0,0,0,0,2246.55,1,0.686447375
40.5883,83.872,11.935528,-14.382639,48.462033,91.308708,51,5.37156,3,1,1,1,0,0,9,1.504551558,0,0,0,0,2256.99,186.869,0,0,0,2256.99,2,0.815419296
40.7104,84.4623,11.761718,-14.193161,47.958167,91.070824,31,4.32136,2,0,1,1,0,0,8,0.108771826,0,0,0,0,1299.06,1111.45,0,0,0,1299.06,2,1.006928623
40.8291,85.055,11.723386,-13.8082,47.353397,86.488358,37,4.67567,2,0,1,1,0,0,8,0.108771826,21.0834,0,0,21.0834,599.7545,910.498,0,0,0,599.7545,2,0.879220213
40.9445,85.65,11.818521,-13.356387,46.81835,84.952972,80,7.56946,2,0,1,1,0,0,8,0.108771826,62.3624,0,0,62.3624,653.7349,432.24,486.104,0,0,653.7349,3,1.037358645
41.0564,86.2474,11.856583,-13.229671,46.749808,81.106483,68,8.81658,3,0,1,2,0,0,10,1.068200595,81.7738,36.5654,0,118.3392,431.3854,599.305,594.347,0.000484348,0,431.3854,4,1.051703721
41.1649,86.8469,11.425224,-13.948854,47.350568,87.300262,914,107.696,2,0,1,1,0,0,8,0.108771826,25.7766,107.916,0,133.6926,131.97,1687.67,0,0,0,131.97,2,0.77055681
41.27,87.4486,8.404193,-16.483952,46.702194,93.916145,1743,421.911,3,0,1,2,0,0,10,1.068200595,0,2.7405,0,2.7405,144.07296,50.0774,286.94,0,0,144.07296,3,0.544641271
41.3716,88.0524,6.280899,-18.137025,46.243994,93.869057,1628,239.625,3,0,1,2,0,0,10,1.068200595,0,0,0,0,172.4462,0,562.023,0,0,172.4462,2,0.619667879
41.4697,88.6582,7.47975,-17.575787,47.761902,86.49147,1014,163.479,3,0,1,2,0,0,10,1.068200595,0,0,0,0,0,0,0.0644369,0,0,0,1,0.000265056
41.5642,89.266,8.359909,-17.088306,48.814786,84.139229,1292,295.673,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,12.4184,0,0,0,1,0.027980642
41.6553,89.8758,9.078038,-16.684833,49.496341,82.890434,918,179.202,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.7428,90.4873,8.398734,-17.136789,48.973676,87.414719,532,81.1872,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.8267,91.1007,8.943041,-16.799046,49.226526,84.117729,415,71.8351,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.9071,91.7158,9.215857,-16.677596,49.379547,78.16333,346,62.6588,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
41.9838,92.3325,10.114479,-16.284404,50.241916,78.913933,603,129.492,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
42.0569,92.9508,10.633602,-16.163618,50.993112,69.512703,827,170.712,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
42.1264,93.5706,10.376192,-16.277472,50.839578,67.406448,556,136.318,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
42.1923,94.1919,9.674692,-16.274266,49.713766,72.767296,524,120.329,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,18.7584,0,0,0,1,0.039384949
42.2545,94.8145,8.348746,-16.633412,48.1345,86.371033,628,115.292,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,0,0,0,0,0,0
42.313,95.4384,6.455603,-17.631844,46.685318,93.316551,832,175.559,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,29.2321,0,0,0,1,0.056637711
42.3679,96.0635,5.10144,-18.650142,46.233524,99.093483,708,146.672,3,0,1,2,0,0,10,1.068200595,0,0,0,0,0,0,81.3628,0,0,0,1,0.126684866
42.4191,96.6898,5.031014,-18.991463,46.817264,102.632782,933,170.426,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,57.9785,0,0,0,1,0.097636741
42.4665,97.3171,5.866611,-18.697713,47.757202,100.736145,854,162.973,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.5103,97.9454,6.405994,-18.390596,48.105408,103.21257,466,133.624,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.5503,98.5746,7.010754,-17.991235,48.406146,98.235687,398,65.8039,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.5866,99.2047,7.481664,-17.733757,48.751385,103.497414,333,80.0092,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0,0,0,0,0,0
42.648,100.467,7.828307,-17.948582,49.720016,110.32431,185,43.5688,2,0,1,1,0,0,6,1.04949635,24.714,0,0,24.714,0,194.622,0,0,0,0,1,0.237010525
42.6802,108.699,4.283333,-20.583333,47.983334,108,20,7.62807,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,0.496918,0,0,0,1,0.00167671
42.5974,110.594,5.45183,-20.698665,50.124356,107.41024,313,56.8934,2,0,1,1,0,0,6,1.04949635,0,0,8.6692,8.6692,0,0,2384.5789,0,0,0,1,0.688985431
42.5623,111.225,4.886438,-21.966495,51.245892,108.171654,335,88.7663,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2500.0005,0,0,0,1,0.69084294
42.5234,111.854,3.971822,-22.83743,51.207532,107.904427,289,53.3832,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2500.00476,0,0,0,1,0.690831174
42.4809,112.483,4.13283,-22.22173,50.502545,106.896301,246,46.7162,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2499.99854,0,0,0,1,0.690819241
42.4346,113.11,4.312367,-21.134506,48.94935,106.271416,429,90.1956,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2500.0041,0,0,0,1,0.690807441
42.3846,113.737,3.761963,-21.128622,47.676379,106.201508,473,99.0236,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2500.002438,0,0,0,1,0.690795517
42.3309,114.362,3.283534,-21.451949,47.182825,105.058823,499,88.589,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0.447166,2499.556816,0,0,0,2,0.69158556
42.2736,114.987,2.781263,-22.149184,47.40563,102.594513,504,78.1265,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,2499.999,0,0,0,1,0.69077159
42.2125,115.61,2.135527,-23.079053,47.697562,102.545563,450,80.5564,2,0,1,1,0,0,6,1.04949635,33.9585,0,0,33.9585,0,0,2499.99598,0,0,0,1,0.69075957
42.1478,116.232,1.652998,-23.701517,47.674756,105.877693,500,84.5963,2,0,1,1,0,0,6,1.04949635,67.7745,0,47.3431,115.1176,0,0,2439.149771,60.8517,0,0,2,0.744024996
42.0795,116.852,2.039962,-22.807484,46.743097,107.328346,805,104.79,1,0,1,0,0,0,0,NA,58.1006,0,87.6112,145.7118,87.1536858,411.751,1972.0452,29.05107,0,87.1536858,4,0.994550266
42.0075,117.471,2.967419,-21.181583,45.617657,108.417061,888,174.503,1,0,1,0,0,0,0,NA,0,0,103.8947,103.8947,609.97828,1150.68,147.525,591.8128,0,609.97828,4,1.253344083
41.9319,118.088,3.865691,-19.912595,44.9755,108.167854,971,167.428,2,0,1,1,0,0,6,1.04949635,0,0,66.2155,66.2155,120.5228,1694.03,0,615.00202,70.4456,190.9684,4,1.088601669
41.8527,118.703,4.945769,-18.983362,45.058163,108.182602,1162,234.939,2,0,1,1,0,0,6,1.04949635,0,0,85.5233,85.5233,178.5573451,1029.82,872.87246,418.75,0,178.5573451,4,1.258275209
41.7699,119.317,7.021383,-17.528224,45.749036,112.351845,465,68.0902,2,0,1,1,0,0,6,1.04949635,58.9587,0,30.1791,89.1378,0,27.6905,1320.3205,1151.99,0,0,3,1.036635802
41.6836,119.93,6.574533,-18.408879,46.09064,115.378174,916,155.231,2,0,1,1,0,0,6,1.04949635,0,50.4234,6.8476,57.271,0,60.3142,1647.19,792.496,0,0,3,1.029526932
41.5936,120.54,8.085334,-17.397005,46.451401,117.329742,644,86.2696,2,0,1,1,0,0,6,1.04949635,0,86.7307,0.0761,86.8068,0,1127.96,289.094,1082.93839,0,0,3,1.14193204
41.5002,121.148,8.734772,-15.276091,44.152301,111.523262,502,83.3562,2,0,1,1,0,0,6,1.04949635,0,137.8788,26.7458,164.6246,0,1394.4757,45.7487,1059.77,0,0,3,1.045041574
41.4032,121.755,8.974411,-14.877895,43.871359,104.630463,632,104.052,1,0,1,0,0,0,0,NA,15.854,0,90.2174,106.0714,97.4472,437.671,517.142,1447.74,0,97.4472,4,1.189546352
41.3027,122.359,8.982691,-15.175301,44.268344,100.371452,17,2.74576,1,0,1,0,0,0,0,NA,96.9942,36.2424,46.6157,179.8523,0,0,0,2500,0,0,1,0.690626171
41.1988,122.962,8.559339,-15.699059,44.412766,98.705841,642,83.4445,2,0,1,0,0,0,5,1.470434586,0,151.5285,22.446,173.9745,72.2748,453.846,0,1961.1878,12.6887,84.9635,4,0.982941388
